Age,RoomService,FoodCourt,ShoppingMall,Spa,VRDeck,TotalSpend,LuxurySpend,BasicSpend,HomePlanet_TargetMean,Destination_TargetMean,VIP_TargetMean,CryoSleep_TargetMean,Cabin_Prefix_TargetMean,GroupSize_TargetMean,MaxSpendCategory_TargetMean,Age_TargetMean,HomePlanet_Earth,HomePlanet_Europa,HomePlanet_Mars,HomePlanet_nan,Destination_55 Cancri e,Destination_PSO J318.5-22,Destination_TRAPPIST-1e,Destination_nan,VIP_False,VIP_True,VIP_nan,CryoSleep_False,CryoSleep_True,CryoSleep_nan,Cabin_Prefix_A,Cabin_Prefix_B,Cabin_Prefix_C,Cabin_Prefix_D,Cabin_Prefix_E,Cabin_Prefix_F,Cabin_Prefix_G,Cabin_Prefix_T,Cabin_Prefix_nan,GroupSize_1,GroupSize_2,GroupSize_3,GroupSize_4,GroupSize_5,GroupSize_6,GroupSize_7,GroupSize_8,MaxSpendCategory_FoodCourt,MaxSpendCategory_None,MaxSpendCategory_RoomService,MaxSpendCategory_ShoppingMall,MaxSpendCategory_Spa,MaxSpendCategory_VRDeck,Transported
6,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.503623605,0.328920757,0.516217272,0.452445369,0.786476868,0.575,1,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,0,1,20,0,1363,1384,1363,1,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.49034749,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
32,397,0,7,182,5,591,187,397,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.43718593,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
23,601,0,113,0,39,753,39,601,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.469178082,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
29,0,6,0,0,5531,5537,5531,6,0.658845612,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.124859393,0.486956522,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
22,151,6,26,0,533,716,533,157,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.593137255,0.124859393,0.457044674,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,FALSE
31,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.410891089,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
0,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.808988764,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
2,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.328920757,0.49609375,0.593137255,0.786476868,0.706666667,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
28.82793047,0,0,0,0,0,0,0,0,0.503623605,0.471174979,0.506332167,0.817583141,0.49609375,0.593137255,0.786476868,0.503623605,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
28,0,3527,1,2929,2236,8693,5165,3527,0.658845612,0.471174979,0.506332167,0.328920757,0.49609375,0.593137255,0.585867621,0.561797753,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,FALSE
20,57,0,1185,0,0,1242,0,57,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.454873646,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
28,19,22,2974,3603,158,6776,3761,41,0.658845612,0.61,0.381909548,0.328920757,0.734274711,0.538049941,0.104712042,0.561797753,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
42,0,6244,0,10912,4,17160,10916,6244,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.538049941,0.104712042,0.445378151,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
32,388,0,0,439,0,827,439,388,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.43718593,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
19,0,4,0,1785,3,1792,1788,4,0.42394611,0.503623605,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.470989761,1,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
20,0,0,715,2,0,717,2,0,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.454873646,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
20,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.454873646,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,20,1540,80,512,2152,592,20,0.42394611,0.471174979,0.506332167,0.503623605,0.439871152,0.593137255,0.511777302,0.405144695,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,FALSE
32,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.43718593,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
16,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.544217687,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,TRUE
21,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.405144695,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
12,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.328920757,0.516217272,0.538049941,0.786476868,0.707317073,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
21,0,0,0,0,0,0,0,0,0.42394611,0.503768844,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.405144695,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
31,127,76,976,118,0,1297,118,203,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.511777302,0.410891089,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
18,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.5,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
35,771,0,183,0,0,954,0,771,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.452445369,0.140734266,0.514619883,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
44,0,819,835,266,4056,5976,4322,819,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.124859393,0.547826087,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
13,0,671,0,8,0,679,8,671,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.510638298,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
21,0,717,0,0,0,717,0,717,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
37,0,4616,339,2008,175,7138,2183,4616,0.658845612,0.471174979,0.506332167,0.328920757,0.680053548,0.452445369,0.585867621,0.418079096,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
28.82793047,0,1362,0,1267,0,2629,1267,1362,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.503623605,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
34,228,0,150,15,1,394,16,228,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.140734266,0.52027027,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
21,861,0,310,0,0,1171,0,861,0.523024446,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.405144695,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
38,395,1035,0,0,4,1434,4,1430,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.440993789,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
31,1979,0,2,112,0,2093,112,1979,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.140734266,0.410891089,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
61,1143,0,580,0,0,1723,0,1143,0.523024446,0.471174979,0.503623605,0.328920757,0.433054393,0.538049941,0.140734266,0.5625,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
20,0,564,25,158,62,809,220,564,0.503623605,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.454873646,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
39,0,0,0,0,744,744,744,0,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.449275362,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
29,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.538049941,0.786476868,0.486956522,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
68,0,0,0,0,0,0,0,0,0.523024446,0.61,0.506332167,0.817583141,0.439871152,0.538049941,0.786476868,0.666666667,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
38,0,201,0,1308,4085,5594,5393,201,0.658845612,0.61,0.506332167,0.328920757,0.357305936,0.452445369,0.124859393,0.440993789,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
31,3,0,0,747,43,793,790,3,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.104712042,0.410891089,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
41,699,0,0,2,31,732,33,699,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.519379845,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
29,19,4900,6,6324,2056,13305,8380,4919,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.538049941,0.104712042,0.486956522,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
25,0,0,0,0,0,0,0,0,0.503623605,0.471174979,0.506332167,0.328920757,0.734274711,0.538049941,0.786476868,0.481481481,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,0,0,23,30,815,868,845,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.49034749,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
21,0,0,845,4,470,1319,474,0,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.511777302,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
30,0,123,0,1,784,908,785,123,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.538049941,0.124859393,0.448087432,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
40,2081,1,0,0,25,2107,25,2082,0.523024446,0.471174979,0.506332167,0.328920757,0.357305936,0.538049941,0.140734266,0.5703125,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
59,126,0,127,11,1393,1657,1404,126,0.523024446,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.124859393,0.771428571,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
35,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.514619883,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
41,18,0,35,0,845,898,845,18,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.124859393,0.519379845,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
36,695,0,0,0,0,695,0,695,0.42394611,0.61,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.5,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,FALSE
58,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.510638298,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
27,0,0,0,908,0,908,908,0,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.104712042,0.49034749,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,FALSE
24,0,4,336,304,0,644,304,4,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
50,0,896,1,0,5,902,5,896,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.585867621,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
22,0,335,0,818,3014,4167,3832,335,0.658845612,0.471174979,0.506332167,0.328920757,0.49609375,0.452445369,0.124859393,0.457044674,0,1,0,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
26,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.357305936,0.538049941,0.786476868,0.47761194,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
16,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.538049941,0.786476868,0.544217687,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
56,0,605,0,179,0,784,179,605,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.458333333,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
25,0,1538,97,530,35,2200,565,1538,0.658845612,0.61,0.506332167,0.328920757,0.49609375,0.452445369,0.585867621,0.481481481,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
13,0,100,12253,6,80,12439,86,100,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.538049941,0.511777302,0.510638298,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
53,0,2606,0,1170,0,3776,1170,2606,0.658845612,0.61,0.506332167,0.328920757,0.734274711,0.538049941,0.585867621,0.491803279,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
21,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.405144695,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
18,289,1809,3,2,2,2105,4,2098,0.42394611,0.471174979,0.506332167,0.503623605,0.439871152,0.538049941,0.585867621,0.5,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
38,115,125,0,202,0,442,202,240,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.538049941,0.104712042,0.440993789,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,TRUE
20,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.538049941,0.786476868,0.454873646,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
24,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.734274711,0.538049941,0.786476868,0.432098765,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
56,0,13561,0,2,4088,17651,4090,13561,0.658845612,0.471174979,0.506332167,0.328920757,0.734274711,0.538049941,0.585867621,0.458333333,0,1,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
47,285,600,3,0,640,1528,640,885,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.534090909,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
21,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.405144695,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
28.82793047,0,67,661,0,0,728,0,67,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.538049941,0.511777302,0.503623605,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
26,0,666,0,0,58,724,58,666,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.538049941,0.585867621,0.47761194,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,FALSE
34,0,0,0,0,0,0,0,0,0.42394611,0.61,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.52027027,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
35,102,780,6,0,0,888,0,882,0.42394611,0.471174979,0.506332167,0.328920757,0.516217272,0.452445369,0.585867621,0.514619883,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,TRUE
35,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.514619883,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
49,0,0,0,0,0,0,0,0,0.658845612,0.471174979,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.409638554,0,1,0,0,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
24,2,0,0,52,638,692,690,2,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.432098765,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
62,94,267,2341,94,0,2796,94,361,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.5,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
25,68,0,3700,0,0,3768,0,68,0.523024446,0.471174979,0.506332167,0.328920757,0.433054393,0.452445369,0.511777302,0.481481481,0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,TRUE
42,0,0,0,0,0,0,0,0,0.658845612,0.61,0.506332167,0.817583141,0.680053548,0.452445369,0.786476868,0.445378151,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
25,166,0,520,0,0,686,0,166,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.452445369,0.511777302,0.481481481,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,FALSE
21,588,0,17,0,1548,2153,1548,588,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.124859393,0.405144695,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,FALSE
17,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.357305936,0.452445369,0.786476868,0.563291139,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,FALSE
41,635,0,7,0,0,642,0,635,0.42394611,0.61,0.506332167,0.328920757,0.357305936,0.593137255,0.140734266,0.519379845,1,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,TRUE
50,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.593137255,0.786476868,0.5,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,FALSE
20,0,90,561,2,0,653,2,90,0.42394611,0.503768844,0.506332167,0.328920757,0.439871152,0.593137255,0.511777302,0.454873646,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,TRUE
15,0,0,0,0,0,0,0,0,0.42394611,0.471174979,0.506332167,0.817583141,0.516217272,0.452445369,0.786476868,0.587096774,1,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
29,0,0,0,0,0,0,0,0,0.523024446,0.471174979,0.506332167,0.817583141,0.439871152,0.452445369,0.786476868,0.486956522,0,0,1,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,TRUE
20,2532,1,0,59,10,2602,69,2533,0.42394611,0.471174979,0.506332167,0.328920757,0.439871152,0.452445369,0.140734266,0.454873646,1,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,TRUE
